132 garrit 3.51 0.498609 0.2 4 0.75 0.486925 0.5 
133 ric 3.51 0.387194 0.4 8 0.51 1.13036 0.99 
134 chris 3.51 0.409455 0.3 6 0.65 3.03469 0.75 
135 ric 3.51 0.407639 0.4 8 0.51 3.14703 0.99 
136 garrit 3.51 0.422552 0.2 4 0.75 1.57914 0.5 
137 ric 3.51 0.660381 0.4 8 0.51 1.13036 0.99 
138 chris 3.51 0.704313 0.3 6 0.65 1.51359 0.75 
139 ric 3.51 0.445187 0.4 8 0.51 1.13036 0.99 
140 ric 3.51 0.45404 0.4 8 0.51 1.13036 0.99 
141 ric 3.51 0.455943 0.4 8 0.51 2.53695 0.99 
142 ric 3.51 0.464147 0.4 8 0.51 1.13036 0.99 
143 garrit 3.51 0.518361 0.2 4 0.75 2.10306 0.5 
144 ric 3.51 0.480284 0.4 8 0.51 0.903775 0.99 
1 ric 3.61 0.855608 0.4 8 0.51 0.0173242 0.99 
2 chris 3.61 0.791229 0.3 6 0.65 0.0634172 0.75 
3 garrit 3.61 0.73765 0.2 4 0.75 1.20866 0.5 
144 ric 3.61 0.433423 0.4 8 0.51 0.903775 0.99 
6 ric 3.61 0.855608 0.4 8 0.51 3.30534 0.99 
7 chris 3.61 0.783443 0.3 6 0.65 3.03469 0.75 
8 garrit 3.61 0.513053 0.2 4 0.75 7.18837 0.5 
9 ric 3.61 0.536874 0.4 8 0.51 3.14703 0.99 
10 ric 3.61 0.293276 0.4 8 0.51 5.27111 0.99 
11 garrit 3.61 0.8287 0.2 4 0.75 3.56008 0.5 
12 chris 3.61 0.283515 0.3 6 0.65 0.689814 0.75 
13 chris 3.61 0.340123 0.3 6 0.65 3.03469 0.75 
14 garrit 3.61 0.644337 0.2 4 0.75 2.10306 0.5 
23 ric 3.61 0.387837 0.4 8 0.51 1.23805 0.99 
16 ric 3.61 0.505215 0.4 8 0.51 2.6012 0.99 
17 garrit 3.61 0.852942 0.2 4 0.75 1.57914 0.5 
33 garrit 3.61 0.70083 0.2 4 0.75 7.18837 0.5 
19 ric 3.61 0.813589 0.4 8 0.51 2.53695 0.99 
20 ric 3.61 0.746798 0.4 8 0.51 2.08992 0.99 
21 chris 3.61 0.75554 0.3 6 0.65 1.51359 0.75 
22 ric 3.61 0.422037 0.4 8 0.51 3.35014 0.99 
24 chris 3.61 0.132777 0.3 6 0.65 0.638331 0.75 
25 ric 3.61 0.724266 0.4 8 0.51 3.2939 0.99 
26 ric 3.61 0.779614 0.4 8 0.51 0.903775 0.99 
27 ric 3.61 0.80974 0.4 8 0.51 1.13036 0.99 
28 chris 3.61 0.615913 0.3 6 0.65 3.03469 0.75 
29 chris 3.61 0.160787 0.3 6 0.65 1.09667 0.75 
30 garrit 3.61 0.507007 0.2 4 0.75 0.856382 0.5 
31 ric 3.61 0.177095 0.4 8 0.51 6.75396 0.99 
32 ric 3.61 0.275825 0.4 8 0.51 1.69689 0.99 
34 garrit 3.61 0.568833 0.2 4 0.75 3.56008 0.5 
35 garrit 3.61 0.414401 0.2 4 0.75 1.12023 0.5 
36 garrit 3.61 0.230348 0.2 4 0.75 4.27931 0.5 
37 garrit 3.61 0.58807 0.2 4 0.75 3.56008 0.5 
38 garrit 3.61 0.68114 0.2 4 0.75 7.18837 0.5 
39 ric 3.61 0.244053 0.4 8 0.51 1.13036 0.99 
40 garrit 3.61 0.27532 0.2 4 0.75 3.56008 0.5 
41 garrit 3.61 0.256828 0.2 4 0.75 2.02017 0.5 
42 ric 3.61 0.253394 0.4 8 0.51 5.27111 0.99 
43 ric 3.61 0.558696 0.4 8 0.51 1.13036 0.99 
44 garrit 3.61 0.332412 0.2 4 0.75 1.32182 0.5 
45 garrit 3.61 0.27204 0.2 4 0.75 1.57914 0.5 
46 ric 3.61 0.618239 0.4 8 0.51 1.13036 0.99 
47 ric 3.61 0.667165 0.4 8 0.51 3.14703 0.99 
48 ric 3.61 0.267775 0.4 8 0.51 0.903775 0.99 
49 garrit 3.61 0.874606 0.2 4 0.75 3.56008 0.5 
50 garrit 3.61 0.5236 0.2 4 0.75 0.486925 0.5 
51 garrit 3.61 0.282351 0.2 4 0.75 1.15321 0.5 
52 ric 3.61 0.280326 0.4 8 0.51 1.13036 0.99 
53 garrit 3.61 0.813012 0.2 4 0.75 1.57914 0.5 
54 ric 3.61 0.286509 0.4 8 0.51 2.6012 0.99 
55 ric 3.61 0.867196 0.4 8 0.51 1.13036 0.99 
56 garrit 3.61 0.311833 0.2 4 0.75 5.69697 0.5 
57 chris 3.61 0.300876 0.3 6 0.65 1.51359 0.75 
58 ric 3.61 0.295258 0.4 8 0.51 3.14703 0.99 
59 garrit 3.61 0.30071 0.2 4 0.75 7.18837 0.5 
60 chris 3.61 0.743778 0.3 6 0.65 1.51925 0.75 
61 ric 3.61 0.301942 0.4 8 0.51 3.14703 0.99 
62 chris 3.61 0.305976 0.3 6 0.65 3.03469 0.75 
63 ric 3.61 0.525435 0.4 8 0.51 1.72169 0.99 
64 ric 3.61 0.390035 0.4 8 0.51 3.30534 0.99 
65 garrit 3.61 0.451527 0.2 4 0.75 1.65006 0.5 
66 garrit 3.61 0.32622 0.2 4 0.75 2.10306 0.5 
67 chris 3.61 0.314985 0.3 6 0.65 1.51359 0.75 
68 garrit 3.61 0.725806 0.2 4 0.75 1.57914 0.5 
69 chris 3.61 0.338281 0.3 6 0.65 3.03469 0.75 
70 ric 3.61 0.765612 0.4 8 0.51 2.53695 0.99 
71 ric 3.61 0.385987 0.4 8 0.51 3.14703 0.99 
72 ric 3.61 0.814906 0.4 8 0.51 1.13036 0.99 
73 chris 3.61 0.745834 0.3 6 0.65 3.03469 0.75 
74 ric 3.61 0.340748 0.4 8 0.51 3.14703 0.99 
75 garrit 3.61 0.341714 0.2 4 0.75 3.56008 0.5 
76 chris 3.61 0.7854 0.3 6 0.65 1.51359 0.75 
77 chris 3.61 0.351213 0.3 6 0.65 3.03469 0.75 
78 ric 3.61 0.334147 0.4 8 0.51 1.13036 0.99 
79 garrit 3.61 0.357762 0.2 4 0.75 1.57914 0.5 
80 garrit 3.61 0.336241 0.2 4 0.75 7.18837 0.5 
81 ric 3.61 0.738171 0.4 8 0.51 1.13036 0.99 
82 chris 3.61 0.353144 0.3 6 0.65 3.03469 0.75 
83 garrit 3.61 0.36616 0.2 4 0.75 2.10306 0.5 
84 ric 3.61 0.341313 0.4 8 0.51 2.12507 0.99 
85 chris 3.61 0.753459 0.3 6 0.65 1.51359 0.75 
86 ric 3.61 0.7973 0.4 8 0.51 3.14703 0.99 
87 garrit 3.61 0.387208 0.2 4 0.75 2.31449 0.5 
88 ric 3.61 0.681457 0.4 8 0.51 1.13036 0.99 
89 garrit 3.61 0.547275 0.2 4 0.75 1.57914 0.5 
90 garrit 3.61 0.36449 0.2 4 0.75 4.62102 0.5 
91 chris 3.61 0.534098 0.3 6 0.65 3.03469 0.75 
92 garrit 3.61 0.774099 0.2 4 0.75 0.486925 0.5 
93 chris 3.61 0.357223 0.3 6 0.65 1.51925 0.75 
94 chris 3.61 0.37608 0.3 6 0.65 3.03469 0.75 
95 garrit 3.61 0.400913 0.2 4 0.75 2.10306 0.5 
96 chris 3.61 0.35119 0.3 6 0.65 1.51359 0.75 
97 garrit 3.61 0.915392 0.2 4 0.75 7.18837 0.5 
98 ric 3.61 0.418055 0.4 8 0.51 1.13036 0.99 
99 ric 3.61 0.410766 0.4 8 0.51 3.14703 0.99 
100 garrit 3.61 0.373383 0.2 4 0.75 1.57914 0.5 
101 chris 3.61 0.761841 0.3 6 0.65 1.51359 0.75 
102 ric 3.61 0.559923 0.4 8 0.51 1.13036 0.99 
103 chris 3.61 0.429299 0.3 6 0.65 1.51359 0.75 
104 ric 3.61 0.344152 0.4 8 0.51 1.13036 0.99 
105 garrit 3.61 0.552674 0.2 4 0.75 0.159945 0.5 
106 chris 3.61 0.473945 0.3 6 0.65 3.03469 0.75 
107 garrit 3.61 0.492567 0.2 4 0.75 3.56008 0.5 
108 garrit 3.61 0.576349 0.2 4 0.75 2.10306 0.5 
109 chris 3.61 0.363482 0.3 6 0.65 1.51359 0.75 
110 ric 3.61 0.650309 0.4 8 0.51 0.903775 0.99 
111 chris 3.61 0.938034 0.3 6 0.65 3.03469 0.75 
112 garrit 3.61 0.642753 0.2 4 0.75 7.18837 0.5 
113 ric 3.61 0.501252 0.4 8 0.51 1.13036 0.99 
114 ric 3.61 0.631139 0.4 8 0.51 3.14703 0.99 
115 garrit 3.61 0.450694 0.2 4 0.75 0.486925 0.5 
116 garrit 3.61 0.865496 0.2 4 0.75 1.57914 0.5 
117 ric 3.61 0.349234 0.4 8 0.51 1.13036 0.99 
118 chris 3.61 0.911066 0.3 6 0.65 1.51925 0.75 
119 garrit 3.61 0.37626 0.2 4 0.75 1.65006 0.5 
120 garrit 3.61 0.649485 0.2 4 0.75 1.57914 0.5 
121 chris 3.61 0.369766 0.3 6 0.65 3.03469 0.75 
122 chris 3.61 0.866053 0.3 6 0.65 1.51359 0.75 
123 ric 3.61 0.576882 0.4 8 0.51 1.13036 0.99 
124 chris 3.61 0.592974 0.3 6 0.65 1.51359 0.75 
125 ric 3.61 0.551731 0.4 8 0.51 1.13036 0.99 
126 chris 3.61 0.980055 0.3 6 0.65 3.03469 0.75 
127 chris 3.61 0.370622 0.3 6 0.65 3.03469 0.75 
128 garrit 3.61 0.459017 0.2 4 0.75 0.486925 0.5 
129 ric 3.61 0.357487 0.4 8 0.51 1.13036 0.99 
130 chris 3.61 0.377937 0.3 6 0.65 3.03469 0.75 
131 chris 3.61 0.362654 0.3 6 0.65 3.03469 0.75 
132 garrit 3.61 0.450694 0.2 4 0.75 0.486925 0.5 
133 ric 3.61 0.349234 0.4 8 0.51 1.13036 0.99 
134 chris 3.61 0.369766 0.3 6 0.65 3.03469 0.75 
135 ric 3.61 0.367724 0.4 8 0.51 3.14703 0.99 
136 garrit 3.61 0.381909 0.2 4 0.75 1.57914 0.5 
137 ric 3.61 0.738503 0.4 8 0.51 1.13036 0.99 
138 chris 3.61 0.772231 0.3 6 0.65 1.51359 0.75 
139 ric 3.61 0.401682 0.4 8 0.51 1.13036 0.99 
140 ric 3.61 0.409688 0.4 8 0.51 1.13036 0.99 
141 ric 3.61 0.411409 0.4 8 0.51 2.53695 0.99 
142 ric 3.61 0.418829 0.4 8 0.51 1.13036 0.99 
143 garrit 3.61 0.518127 0.2 4 0.75 2.10306 0.5 
145 ric 3.61 0.681071 0.4 8 0.51 0.903775 0.99 
146 chris 3.61 0.462166 0.3 6 0.65 3.03469 0.75 
147 ric 3.61 0.47097 0.4 8 0.51 1.13036 0.99 
148 ric 3.61 0.474328 0.4 8 0.51 3.14703 0.99 
149 ric 3.61 0.475028 0.4 8 0.51 2.6012 0.99 
150 chris 3.61 0.536329 0.3 6 0.65 3.03469 0.75 
151 ric 3.61 0.491664 0.4 8 0.51 1.72169 0.99 
152 ric 3.61 0.494546 0.4 8 0.51 1.13036 0.99 
1 ric 3.71 0.773338 0.4 8 0.51 0.0393836 0.99 
2 chris 3.71 0.715411 0.3 6 0.65 0.102621 0.75 
3 garrit 3.71 0.667261 0.2 4 0.75 1.20866 0.5 
144 ric 3.71 0.391043 0.4 8 0.51 0.903775 0.99 
6 ric 3.71 0.773338 0.4 8 0.51 3.30534 0.99 
7 chris 3.71 0.708369 0.3 6 0.65 3.03469 0.75 
8 garrit 3.71 0.661262 0.2 4 0.75 7.18837 0.5 
9 ric 3.71 0.484602 0.4 8 0.51 3.14703 0.99 
10 ric 3.71 0.264296 0.4 8 0.51 5.27111 0.99 
11 garrit 3.71 0.8532 0.2 4 0.75 3.56008 0.5 
12 chris 3.71 0.255868 0.3 6 0.65 0.689814 0.75 
13 chris 3.71 0.374605 0.3 6 0.65 3.03469 0.75 
14 garrit 3.71 0.711759 0.2 4 0.75 2.10306 0.5 
23 ric 3.71 0.626043 0.4 8 0.51 1.23805 0.99 
16 ric 3.71 0.456448 0.4 8 0.51 2.6012 0.99 
17 garrit 3.71 0.771338 0.2 4 0.75 1.57914 0.5 
33 garrit 3.71 0.647647 0.2 4 0.75 7.18837 0.5 
19 ric 3.71 0.735337 0.4 8 0.51 2.53695 0.99 
20 ric 3.71 0.674908 0.4 8 0.51 2.08992 0.99 
21 chris 3.71 0.988556 0.3 6 0.65 1.51359 0.75 
22 ric 3.71 0.6868 0.4 8 0.51 3.35014 0.99 
24 chris 3.71 0.119543 0.3 6 0.65 0.638331 0.75 
25 ric 3.71 0.72529 0.4 8 0.51 3.2939 0.99 
26 ric 3.71 0.775817 0.4 8 0.51 0.903775 0.99 
27 ric 3.71 0.731813 0.4 8 0.51 1.13036 0.99 
28 chris 3.71 0.556483 0.3 6 0.65 3.03469 0.75 
29 chris 3.71 0.144875 0.3 6 0.65 1.09667 0.75 
30 garrit 3.71 0.458289 0.2 4 0.75 0.856382 0.5 
31 ric 3.71 0.159224 0.4 8 0.51 6.75396 0.99 
32 ric 3.71 0.248514 0.4 8 0.51 1.69689 0.99 
34 garrit 3.71 0.599865 0.2 4 0.75 3.56008 0.5 
35 garrit 3.71 0.374538 0.2 4 0.75 1.12023 0.5 
36 garrit 3.71 0.208083 0.2 4 0.75 4.27931 0.5 
37 garrit 3.71 0.531601 0.2 4 0.75 3.56008 0.5 
38 garrit 3.71 0.615771 0.2 4 0.75 7.18837 0.5 
39 ric 3.71 0.21978 0.4 8 0.51 1.13036 0.99 
40 garrit 3.71 0.303874 0.2 4 0.75 3.56008 0.5 
41 garrit 3.71 0.232032 0.2 4 0.75 2.02017 0.5 
42 ric 3.71 0.228228 0.4 8 0.51 5.27111 0.99 
43 ric 3.71 0.635777 0.4 8 0.51 1.13036 0.99 
44 garrit 3.71 0.400206 0.2 4 0.75 1.32182 0.5 
45 garrit 3.71 0.245789 0.2 4 0.75 1.57914 0.5 
46 ric 3.71 0.590403 0.4 8 0.51 1.13036 0.99 
47 ric 3.71 0.914754 0.4 8 0.51 3.14703 0.99 
48 ric 3.71 0.241233 0.4 8 0.51 0.903775 0.99 
49 garrit 3.71 0.851344 0.2 4 0.75 3.56008 0.5 
50 garrit 3.71 0.473295 0.2 4 0.75 0.486925 0.5 
51 garrit 3.71 0.255115 0.2 4 0.75 1.15321 0.5 
52 ric 3.71 0.252584 0.4 8 0.51 1.13036 0.99 
53 garrit 3.71 0.82561 0.2 4 0.75 1.57914 0.5 
54 ric 3.71 0.258177 0.4 8 0.51 2.6012 0.99 
55 ric 3.71 0.852077 0.4 8 0.51 1.13036 0.99 
56 garrit 3.71 0.281777 0.2 4 0.75 5.69697 0.5 
57 chris 3.71 0.271569 0.3 6 0.65 1.51359 0.75 
58 ric 3.71 0.266089 0.4 8 0.51 3.14703 0.99 
59 garrit 3.71 0.271718 0.2 4 0.75 7.18837 0.5 
60 chris 3.71 0.759703 0.3 6 0.65 1.51925 0.75 
61 ric 3.71 0.272134 0.4 8 0.51 3.14703 0.99 
62 chris 3.71 0.286194 0.3 6 0.65 3.03469 0.75 
63 ric 3.71 0.629163 0.4 8 0.51 1.72169 0.99 
64 ric 3.71 0.351804 0.4 8 0.51 3.30534 0.99 
65 garrit 3.71 0.47723 0.2 4 0.75 1.65006 0.5 
66 garrit 3.71 0.294788 0.2 4 0.75 2.10306 0.5 
67 chris 3.71 0.284329 0.3 6 0.65 1.51359 0.75 
68 garrit 3.71 0.771001 0.2 4 0.75 1.57914 0.5 
69 chris 3.71 0.305397 0.3 6 0.65 3.03469 0.75 
70 ric 3.71 0.86371 0.4 8 0.51 2.53695 0.99 
71 ric 3.71 0.348143 0.4 8 0.51 3.14703 0.99 
72 ric 3.71 0.787312 0.4 8 0.51 1.13036 0.99 
73 chris 3.71 0.506519 0.3 6 0.65 3.03469 0.75 
74 ric 3.71 0.307229 0.4 8 0.51 3.14703 0.99 
75 garrit 3.71 0.308801 0.2 4 0.75 3.56008 0.5 
76 chris 3.71 0.799989 0.3 6 0.65 1.51359 0.75 
77 chris 3.71 0.317093 0.3 6 0.65 3.03469 0.75 
78 ric 3.71 0.301259 0.4 8 0.51 1.13036 0.99 
79 garrit 3.71 0.323314 0.2 4 0.75 1.57914 0.5 
80 garrit 3.71 0.303851 0.2 4 0.75 7.18837 0.5 
81 ric 3.71 0.80651 0.4 8 0.51 1.13036 0.99 
82 chris 3.71 0.318839 0.3 6 0.65 3.03469 0.75 
83 garrit 3.71 0.33091 0.2 4 0.75 2.10306 0.5 
84 ric 3.71 0.307741 0.4 8 0.51 2.12507 0.99 
85 chris 3.71 0.820462 0.3 6 0.65 1.51359 0.75 
86 ric 3.71 0.657018 0.4 8 0.51 3.14703 0.99 
87 garrit 3.71 0.349945 0.2 4 0.75 2.31449 0.5 
88 ric 3.71 0.745667 0.4 8 0.51 1.13036 0.99 
89 garrit 3.71 0.541685 0.2 4 0.75 1.57914 0.5 
90 garrit 3.71 0.329399 0.2 4 0.75 4.62102 0.5 
91 chris 3.71 0.601448 0.3 6 0.65 3.03469 0.75 
92 garrit 3.71 0.744243 0.2 4 0.75 0.486925 0.5 
93 chris 3.71 0.322528 0.3 6 0.65 1.51925 0.75 
94 chris 3.71 0.339582 0.3 6 0.65 3.03469 0.75 
95 garrit 3.71 0.362339 0.2 4 0.75 2.10306 0.5 
96 chris 3.71 0.317072 0.3 6 0.65 1.51359 0.75 
97 garrit 3.71 0.955667 0.2 4 0.75 7.18837 0.5 
98 ric 3.71 0.377144 0.4 8 0.51 1.13036 0.99 
99 ric 3.71 0.53919 0.4 8 0.51 3.14703 0.99 
100 garrit 3.71 0.337442 0.2 4 0.75 1.57914 0.5 
101 chris 3.71 0.787047 0.3 6 0.65 1.51359 0.75 
102 ric 3.71 0.724839 0.4 8 0.51 1.13036 0.99 
103 chris 3.71 0.657204 0.3 6 0.65 1.51359 0.75 
104 ric 3.71 0.310307 0.4 8 0.51 1.13036 0.99 
105 garrit 3.71 0.620368 0.2 4 0.75 2.92205 0.5 
106 chris 3.71 0.42809 0.3 6 0.65 3.03469 0.75 
107 garrit 3.71 0.44523 0.2 4 0.75 3.56008 0.5 
108 garrit 3.71 0.521001 0.2 4 0.75 2.10306 0.5 
109 chris 3.71 0.328189 0.3 6 0.65 1.51359 0.75 
110 ric 3.71 0.782082 0.4 8 0.51 0.903775 0.99 
111 chris 3.71 0.643915 0.3 6 0.65 3.03469 0.75 
112 garrit 3.71 0.581055 0.2 4 0.75 7.18837 0.5 
113 ric 3.71 0.452386 0.4 8 0.51 1.13036 0.99 
114 ric 3.71 0.569854 0.4 8 0.51 3.14703 0.99 
115 garrit 3.71 0.407361 0.2 4 0.75 0.486925 0.5 
116 garrit 3.71 0.88564 0.2 4 0.75 1.57914 0.5 
117 ric 3.71 0.314904 0.4 8 0.51 1.13036 0.99 
118 chris 3.71 0.889165 0.3 6 0.65 1.51925 0.75 
119 garrit 3.71 0.340044 0.2 4 0.75 1.65006 0.5 
120 garrit 3.71 0.587143 0.2 4 0.75 1.57914 0.5 
121 chris 3.71 0.333872 0.3 6 0.65 3.03469 0.75 
122 chris 3.71 0.782705 0.3 6 0.65 1.51359 0.75 
123 ric 3.71 0.520785 0.4 8 0.51 1.13036 0.99 
124 chris 3.71 0.535737 0.3 6 0.65 1.51359 0.75 
125 ric 3.71 0.498038 0.4 8 0.51 1.13036 0.99 
126 chris 3.71 0.639211 0.3 6 0.65 3.03469 0.75 
127 chris 3.71 0.334646 0.3 6 0.65 3.03469 0.75 
128 garrit 3.71 0.414887 0.2 4 0.75 0.486925 0.5 
129 ric 3.71 0.322368 0.4 8 0.51 1.13036 0.99 
130 chris 3.71 0.341262 0.3 6 0.65 3.03469 0.75 
131 chris 3.71 0.32744 0.3 6 0.65 3.03469 0.75 
132 garrit 3.71 0.407361 0.2 4 0.75 0.486925 0.5 
133 ric 3.71 0.314904 0.4 8 0.51 1.13036 0.99 
134 chris 3.71 0.333872 0.3 6 0.65 3.03469 0.75 
135 ric 3.71 0.331626 0.4 8 0.51 3.14703 0.99 
136 garrit 3.71 0.345153 0.2 4 0.75 1.57914 0.5 
137 ric 3.71 0.795474 0.4 8 0.51 1.13036 0.99 
138 chris 3.71 0.697854 0.3 6 0.65 1.51359 0.75 
139 ric 3.71 0.362337 0.4 8 0.51 1.13036 0.99 
140 ric 3.71 0.369578 0.4 8 0.51 1.13036 0.99 
141 ric 3.71 0.371134 0.4 8 0.51 2.53695 0.99 
142 ric 3.71 0.377844 0.4 8 0.51 1.13036 0.99 
143 garrit 3.71 0.494834 0.2 4 0.75 2.10306 0.5 
145 ric 3.71 0.840938 0.4 8 0.51 0.903775 0.99 
146 chris 3.71 0.417436 0.3 6 0.65 3.03469 0.75 
147 ric 3.71 0.425 0.4 8 0.51 1.13036 0.99 
148 ric 3.71 0.428037 0.4 8 0.51 3.14703 0.99 
149 ric 3.71 0.428669 0.4 8 0.51 2.6012 0.99 
150 chris 3.71 0.608633 0.3 6 0.65 3.03469 0.75 
151 ric 3.71 0.443715 0.4 8 0.51 1.72169 0.99 
152 ric 3.71 0.446321 0.4 8 0.51 1.13036 0.99 
153 chris 3.71 0.504988 0.3 6 0.65 3.03469 0.75 
154 chris 3.71 0.474068 0.3 6 0.65 3.03469 0.75 
155 ric 3.71 0.481681 0.4 8 0.51 3.14703 0.99 
156 chris 3.72 0.501398 0.3 6 0.65 3.03469 0.75 
1 ric 3.81 0.825717 0.4 8 0.51 0.800111 0.99 
2 chris 3.81 0.746318 0.3 6 0.65 0.0106895 0.75 
3 garrit 3.81 0.705779 0.2 4 0.75 1.20866 0.5 
144 ric 3.81 0.352715 0.4 8 0.51 0.342386 0.99 
6 ric 3.81 0.825717 0.4 8 0.51 3.30534 0.99 
7 chris 3.81 0.73995 0.3 6 0.65 3.03469 0.75 
8 garrit 3.81 0.614022 0.2 4 0.75 7.18837 0.5 
9 ric 3.81 0.437328 0.4 8 0.51 3.14703 0.99 
10 ric 3.81 0.238088 0.4 8 0.51 5.27111 0.99 
11 garrit 3.81 0.869372 0.2 4 0.75 3.56008 0.5 
12 chris 3.81 0.230865 0.3 6 0.65 0.689814 0.75 
13 chris 3.81 0.439651 0.3 6 0.65 3.03469 0.75 
14 garrit 3.81 0.862574 0.2 4 0.75 2.10306 0.5 
23 ric 3.81 0.927612 0.4 8 0.51 1.23805 0.99 
16 ric 3.81 0.539128 0.4 8 0.51 2.6012 0.99 
17 garrit 3.81 0.741022 0.2 4 0.75 1.57914 0.5 
33 garrit 3.81 0.598155 0.2 4 0.75 7.18837 0.5 
19 ric 3.81 0.791349 0.4 8 0.51 2.53695 0.99 
20 ric 3.81 0.730785 0.4 8 0.51 2.08992 0.99 
21 chris 3.81 0.69479 0.3 6 0.65 1.51359 0.75 
22 ric 3.81 0.941235 0.4 8 0.51 3.35014 0.99 
24 chris 3.81 0.107575 0.3 6 0.65 0.638331 0.75 
25 ric 3.81 0.699908 0.4 8 0.51 3.2939 0.99 
26 ric 3.81 0.700698 0.4 8 0.51 6.51604 0.99 
27 ric 3.81 0.660902 0.4 8 0.51 1.13036 0.99 
28 chris 3.81 0.502735 0.3 6 0.65 3.03469 0.75 
29 chris 3.81 0.130485 0.3 6 0.65 1.09667 0.75 
30 garrit 3.81 0.414229 0.2 4 0.75 0.856382 0.5 
31 ric 3.81 0.283892 0.4 8 0.51 6.75396 0.99 
32 ric 3.81 0.223814 0.4 8 0.51 1.69689 0.99 
34 garrit 3.81 0.879723 0.2 4 0.75 3.56008 0.5 
35 garrit 3.81 0.338486 0.2 4 0.75 1.12023 0.5 
36 garrit 3.81 0.187948 0.2 4 0.75 4.27931 0.5 
37 garrit 3.81 0.480531 0.2 4 0.75 3.56008 0.5 
38 garrit 3.81 0.556654 0.2 4 0.75 7.18837 0.5 
39 ric 3.81 0.197828 0.4 8 0.51 1.13036 0.99 
40 garrit 3.81 0.337555 0.2 4 0.75 3.56008 0.5 
41 garrit 3.81 0.209606 0.2 4 0.75 2.02017 0.5 
42 ric 3.81 0.205468 0.4 8 0.51 5.27111 0.99 
43 ric 3.81 0.674956 0.4 8 0.51 1.13036 0.99 
44 garrit 3.81 0.378339 0.2 4 0.75 1.32182 0.5 
45 garrit 3.81 0.222048 0.2 4 0.75 1.57914 0.5 
46 ric 3.81 0.533012 0.4 8 0.51 1.13036 0.99 
47 ric 3.81 0.789882 0.4 8 0.51 3.14703 0.99 
48 ric 3.81 0.324746 0.4 8 0.51 0.416916 0.99 
49 garrit 3.81 0.811759 0.2 4 0.75 3.56008 0.5 
50 garrit 3.81 0.427801 0.2 4 0.75 0.486925 0.5 
51 garrit 3.81 0.230482 0.2 4 0.75 1.15321 0.5 
52 ric 3.81 0.227496 0.4 8 0.51 1.13036 0.99 
53 garrit 3.81 0.824763 0.2 4 0.75 1.57914 0.5 
54 ric 3.81 0.232553 0.4 8 0.51 2.6012 0.99 
55 ric 3.81 0.779032 0.4 8 0.51 1.13036 0.99 
56 garrit 3.81 0.254595 0.2 4 0.75 5.69697 0.5 
57 chris 3.81 0.245064 0.3 6 0.65 1.51359 0.75 
58 ric 3.81 0.239709 0.4 8 0.51 3.14703 0.99 
59 garrit 3.81 0.245498 0.2 4 0.75 7.18837 0.5 
60 chris 3.81 0.771254 0.3 6 0.65 1.51925 0.75 
61 ric 3.81 0.245176 0.4 8 0.51 3.14703 0.99 
62 chris 3.81 0.258291 0.3 6 0.65 3.03469 0.75 
63 ric 3.81 0.718119 0.4 8 0.51 1.72169 0.99 
64 ric 3.81 0.317228 0.4 8 0.51 3.30534 0.99 
65 garrit 3.81 0.586556 0.2 4 0.75 1.65006 0.5 
66 garrit 3.81 0.266362 0.2 4 0.75 2.10306 0.5 
67 chris 3.81 0.256604 0.3 6 0.65 1.51359 0.75 
68 garrit 3.81 0.812569 0.2 4 0.75 1.57914 0.5 
69 chris 3.81 0.275658 0.3 6 0.65 3.03469 0.75 
70 ric 3.81 0.95306 0.4 8 0.51 2.53695 0.99 
71 ric 3.81 0.313917 0.4 8 0.51 3.14703 0.99 
72 ric 3.81 0.757326 0.4 8 0.51 1.13036 0.99 
73 chris 3.81 0.674656 0.3 6 0.65 3.03469 0.75 
74 ric 3.81 0.276915 0.4 8 0.51 3.14703 0.99 
75 garrit 3.81 0.300478 0.2 4 0.75 3.56008 0.5 
76 chris 3.81 0.803126 0.3 6 0.65 1.51359 0.75 
77 chris 3.81 0.348259 0.3 6 0.65 3.03469 0.75 
78 ric 3.81 0.271516 0.4 8 0.51 1.13036 0.99 
79 garrit 3.81 0.29806 0.2 4 0.75 1.57914 0.5 
80 garrit 3.81 0.274559 0.2 4 0.75 7.18837 0.5 
81 ric 3.81 0.847981 0.4 8 0.51 1.13036 0.99 
82 chris 3.81 0.622927 0.3 6 0.65 3.03469 0.75 
83 garrit 3.81 0.29903 0.2 4 0.75 2.10306 0.5 
84 ric 3.81 0.277378 0.4 8 0.51 2.12507 0.99 
85 chris 3.81 0.867204 0.3 6 0.65 1.51359 0.75 
86 ric 3.81 0.682264 0.4 8 0.51 3.14703 0.99 
87 garrit 3.81 0.316245 0.2 4 0.75 2.31449 0.5 
88 ric 3.81 0.795259 0.4 8 0.51 1.13036 0.99 
89 garrit 3.81 0.521715 0.2 4 0.75 1.57914 0.5 
90 garrit 3.81 0.297663 0.2 4 0.75 4.62102 0.5 
91 chris 3.81 0.645789 0.3 6 0.65 3.03469 0.75 
92 garrit 3.81 0.672841 0.2 4 0.75 0.486925 0.5 
93 chris 3.81 0.291151 0.3 6 0.65 1.51925 0.75 
94 chris 3.81 0.306574 0.3 6 0.65 3.03469 0.75 
95 garrit 3.81 0.327454 0.2 4 0.75 2.10306 0.5 
96 chris 3.81 0.286216 0.3 6 0.65 1.51359 0.75 
97 garrit 3.81 0.510237 0.2 4 0.75 7.18837 0.5 
